CustomerKey;GeographyKey;CustomerAlternateKey;Title;FirstName;MiddleName;LastName;NameStyle;BirthYear;BirthMonth;BirthDay;MaritalStatus;Suffix;Gender;EmailAddress;YearlyIncome;TotalChildren;NumberChildrenAtHome;EnglishEducation;SpanishEducation;FrenchEducation;EnglishOccupation;SpanishOccupation;FrenchOccupation;HouseOwnerFlag;NumberCarsOwned;AddressLine1;AddressLine2;Phone;DateFirstPurchase;CommuteDistance
11347;156;AW00011347;null;Roy;T;Navarro;FALSE;1988;;;M;null;M;roy30@adventure-works.com;10000;2;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;1;1;Viktoria-Luise-Platz 43;null;1 (11) 500 555-0137;17.08.2019;0-1 Miles
11348;151;AW00011348;null;Shawn;null;Rai;FALSE;1977;3;21;M;null;M;shawn19@adventure-works.com;10000;2;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;1;1;Westheimer Straße 7606;null;1 (11) 500 555-0117;01.09.2019;0-1 Miles
11349;134;AW00011349;null;Mindy;J;Luo;FALSE;1981;8;30;M;null;F;mindy10@adventure-works.com;10000;2;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;1;1;Brunnenstr 7566;Verkaufsabteilung;1 (11) 500 555-0194;08.06.2020;2-5 Miles
11350;265;AW00011350;null;Cara;null;Zhou;FALSE;1958;7;14;M;null;F;cara5@adventure-works.com;30000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Clerical;Administrativo;Employé;1;0;7280 Greendell Pl;null;1 (11) 500 555-0118;09.07.2019;0-1 Miles
11351;253;AW00011351;null;Anne;R;Ramos;FALSE;1966;4;2;S;null;F;anne19@adventure-works.com;20000;1;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;7113 Eastgate Ave.;null;1 (11) 500 555-0148;12.11.2017;0-1 Miles
11352;222;AW00011352;null;Raymond;A;Rodriguez;FALSE;1961;9;4;M;null;M;raymond20@adventure-works.com;10000;2;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;1;1;24, impasse Ste-Madeleine;null;1 (11) 500 555-0131;02.10.2019;0-1 Miles
11353;271;AW00011353;null;Carrie;L;Ortega;FALSE;1962;12;9;S;null;F;carrie19@adventure-works.com;30000;1;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;1883 Cowell Rd.;null;1 (11) 500 555-0111;12.11.2017;0-1 Miles
11354;119;AW00011354;null;Deanna;null;Suarez;FALSE;1963;8;23;M;null;F;deanna45@adventure-works.com;20000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;1;0;Dunckerstr 22525;null;1 (11) 500 555-0146;05.05.2020;0-1 Miles
11355;275;AW00011355;null;Roberto;null;Gutierrez;FALSE;1964;6;26;M;null;M;roberto11@adventure-works.com;40000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Clerical;Administrativo;Employé;1;0;3545 Chickpea Ct.;null;1 (11) 500 555-0124;27.02.2020;0-1 Miles
11356;6;AW00011356;null;Terrence;null;Carson;FALSE;2001;11;24;S;null;M;terrence15@adventure-works.com;10000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;0;1;6613 Thornhill Place;null;1 (11) 500 555-0189;10.10.2017;2-5 Miles
11357;21;AW00011357;null;Ramon;null;Ye;FALSE;2000;9;19;S;null;M;ramon9@adventure-works.com;10000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;0;1;3245 Vista Oak Dr.;null;1 (11) 500 555-0143;18.11.2017;2-5 Miles
11358;2;AW00011358;null;Cynthia;null;Malhotra;FALSE;2000;5;10;S;null;F;cynthia9@adventure-works.com;10000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;0;1;6757 Pamplona Ct.;null;1 (11) 500 555-0187;28.11.2017;0-1 Miles
11359;7;AW00011359;null;Jarrod;null;Prasad;FALSE;2000;3;3;S;null;M;jarrod9@adventure-works.com;10000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;0;1;7657 H St.;null;1 (11) 500 555-0154;13.11.2017;0-1 Miles
11360;26;AW00011360;null;Tyrone;null;Serrano;FALSE;2000;1;30;S;null;M;tyrone15@adventure-works.com;10000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;1;1;3767 View Dr.;null;1 (11) 500 555-0176;27.11.2017;2-5 Miles
11361;10;AW00011361;null;Cindy;G;Ramos;FALSE;1998;10;26;M;null;F;cindy22@adventure-works.com;10000;0;0;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;1;2;6565 Jamie Way;null;1 (11) 500 555-0173;03.03.2020;0-1 Miles
11362;33;AW00011362;null;Damien;M;Shan;FALSE;1999;5;11;M;null;M;damien26@adventure-works.com;10000;0;0;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;0;2;5312 Riverwood Circle;null;1 (11) 500 555-0142;30.08.2019;0-1 Miles
11363;35;AW00011363;null;Julian;null;Ross;FALSE;1999;4;19;S;null;M;julian5@adventure-works.com;10000;0;0;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;0;2;3346 Larkwood Ct.;null;1 (11) 500 555-0126;08.11.2017;0-1 Miles
11364;34;AW00011364;null;Jennifer;null;Collins;FALSE;;;;S;null;F;jennifer6@adventure-works.com;10000;1;1;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;0;0;4536 Killdeer Court;null;1 (11) 500 555-0196;07.11.2017;2-5 Miles
11365;29;AW00011365;null;Brittney;null;Sun;FALSE;2000;12;6;S;null;F;brittney12@adventure-works.com;10000;1;1;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;0;0;8856 Mt. Wilson Way;null;1 (11) 500 555-0155;31.10.2017;1-2 Miles
11366;37;AW00011366;null;Virginia;R;Patel;FALSE;2001;4;23;M;null;F;virginia4@adventure-works.com;20000;0;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;3118 Creekside Drive;null;1 (11) 500 555-0146;25.11.2019;0-1 Miles
11367;12;AW00011367;null;Calvin;J;Nara;FALSE;2000;8;21;M;null;M;calvin15@adventure-works.com;20000;0;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;5795 Morning Glory Dr.;null;1 (11) 500 555-0193;08.12.2019;0-1 Miles
11368;26;AW00011368;null;Edward;null;Miller;FALSE;2000;5;24;S;null;M;edward28@adventure-works.com;10000;1;1;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;0;0;598 Limeridge Drive;null;1 (11) 500 555-0151;24.11.2017;1-2 Miles
11369;29;AW00011369;null;Ashlee;D;Tang;FALSE;2000;2;1;M;null;F;ashlee11@adventure-works.com;20000;0;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;0;0;4111 Vista Diablo;null;1 (11) 500 555-0187;06.12.2019;0-1 Miles
11370;38;AW00011370;null;Alicia;null;Xu;FALSE;1999;9;29;M;null;F;alicia3@adventure-works.com;20000;0;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;3743 Grenadine Way;null;1 (11) 500 555-0113;14.12.2019;0-1 Miles
11371;26;AW00011371;null;Lacey;C;Jai;FALSE;1999;11;24;M;null;F;lacey1@adventure-works.com;20000;0;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;6208 Prestwick Dr.;null;1 (11) 500 555-0149;09.04.2020;0-1 Miles
11372;20;AW00011372;null;Wendy;H;Romero;FALSE;1999;11;12;S;null;F;wendy8@adventure-works.com;20000;0;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;24 San Vincente Drive;null;1 (11) 500 555-0114;07.11.2017;0-1 Miles
11373;135;AW00011373;null;Carly;H;Luo;FALSE;1970;9;16;M;null;F;carly5@adventure-works.com;30000;1;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;Hellweg 4644;null;1 (11) 500 555-0138;28.01.2020;0-1 Miles
11374;162;AW00011374;null;Jimmy;M;Ortega;FALSE;1964;12;25;S;null;M;jimmy26@adventure-works.com;30000;1;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;Postfach 11 11 22;null;1 (11) 500 555-0183;16.09.2019;0-1 Miles
11375;240;AW00011375;null;Francisco;null;Martinez;FALSE;1964;11;5;M;null;M;francisco19@adventure-works.com;30000;1;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;5508 Glenmount Dr.;null;1 (11) 500 555-0119;19.03.2020;0-1 Miles
11376;268;AW00011376;null;Lance;null;Vazquez;FALSE;1964;12;7;S;null;M;lance14@adventure-works.com;40000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Clerical;Administrativo;Employé;1;0;9159 Shepberry Court;null;1 (11) 500 555-0112;17.03.2020;0-1 Miles
11377;161;AW00011377;Mr.;David;R.;Robinett;FALSE;1982;8;23;M;null;M;david22@adventure-works.com;30000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Clerical;Administrativo;Employé;1;0;Pappelallee 6667;null;238-555-0100;01.08.2019;0-1 Miles
11378;184;AW00011378;null;Shannon;null;Liang;FALSE;1981;11;19;S;null;F;shannon15@adventure-works.com;10000;1;1;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;0;1;7445 Meaham Drive;null;1 (11) 500 555-0159;20.03.2019;2-5 Miles
11379;214;AW00011379;null;Gary;null;Vazquez;FALSE;1992;5;13;M;null;M;gary25@adventure-works.com;10000;1;1;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;1;1;5, rue de la Cavalerie;null;1 (11) 500 555-0130;05.03.2019;2-5 Miles
11380;175;AW00011380;null;Mitchell;L;Kumar;FALSE;1980;8;29;S;null;M;mitchell7@adventure-works.com;20000;2;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;1;1;Husemann Straße 6464;null;1 (11) 500 555-0119;13.03.2018;1-2 Miles
11381;249;AW00011381;null;Meredith;null;Raman;FALSE;1986;8;18;M;null;F;meredith11@adventure-works.com;20000;2;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;1;1;6092 Chestnut;null;1 (11) 500 555-0162;12.11.2017;2-5 Miles
11382;189;AW00011382;null;Edward;null;Patterson;FALSE;1990;7;15;M;null;M;edward59@adventure-works.com;20000;2;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;1;1;211, avenue Foch;null;1 (11) 500 555-0118;06.04.2019;2-5 Miles
11383;206;AW00011383;null;Marie;null;Gill;FALSE;1982;2;25;M;null;F;marie37@adventure-works.com;30000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Clerical;Administrativo;Employé;1;0;571, rue Malar;null;1 (11) 500 555-0192;02.06.2020;0-1 Miles
11384;211;AW00011384;null;Tiffany;E;Wang;FALSE;1987;10;13;M;null;F;tiffany1@adventure-works.com;30000;3;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;5, rue Malar;null;1 (11) 500 555-0192;03.01.2020;0-1 Miles
11385;279;AW00011385;null;Miguel;C;Allen;FALSE;1987;8;8;S;null;M;miguel24@adventure-works.com;30000;3;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;6834 Violetta;null;1 (11) 500 555-0128;07.12.2019;0-1 Miles
11386;127;AW00011386;null;Jaclyn;null;Cai;FALSE;1987;11;2;M;null;F;jaclyn22@adventure-works.com;30000;3;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;Postfach 55 00 00;null;1 (11) 500 555-0164;04.04.2020;0-1 Miles
11387;238;AW00011387;null;Megan;C;Ramirez;FALSE;1980;11;29;S;null;F;megan44@adventure-works.com;40000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Clerical;Administrativo;Employé;1;0;507 Sahara Drive;null;1 (11) 500 555-0192;26.12.2017;0-1 Miles
11388;279;AW00011388;null;Joseph;null;Martin;FALSE;1981;1;20;M;null;M;joseph21@adventure-works.com;40000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Clerical;Administrativo;Employé;1;0;7028 San Gabriel Dr.;null;1 (11) 500 555-0143;03.12.2017;0-1 Miles
11389;130;AW00011389;null;Karl;J;Shan;FALSE;1997;4;20;S;null;M;karl11@adventure-works.com;10000;1;1;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;0;1;Nollendorfplatz 48;null;1 (11) 500 555-0198;19.04.2020;2-5 Miles
11390;208;AW00011390;null;Christine;J;Raji;FALSE;1992;4;17;S;null;F;christine16@adventure-works.com;10000;1;1;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;0;1;11, boulevard Tremblay;null;1 (11) 500 555-0153;09.04.2020;2-5 Miles
11391;135;AW00011391;null;Lindsay;T;Xie;FALSE;1992;6;25;S;null;F;lindsay3@adventure-works.com;10000;2;2;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;1;0;Am Grossen Dern 4624;null;1 (11) 500 555-0115;28.03.2020;0-1 Miles
11392;131;AW00011392;null;Willie;null;Zhao;FALSE;1997;2;3;S;null;M;willie8@adventure-works.com;10000;2;2;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;1;0;Königstr 282;null;1 (11) 500 555-0120;30.08.2019;0-1 Miles
11393;182;AW00011393;null;Kurt;B;Pal;FALSE;1990;7;17;S;null;M;kurt12@adventure-works.com;10000;2;2;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;1;0;55, avenue de l´ Union Centrale;null;1 (11) 500 555-0117;17.12.2019;0-1 Miles
11394;259;AW00011394;null;George;null;McDonald;FALSE;1991;4;22;S;null;M;george13@adventure-works.com;10000;2;2;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;1;0;9186 West Boyd Rd.;null;1 (11) 500 555-0150;04.12.2017;0-1 Miles
11395;118;AW00011395;null;Beth;C;Gutierrez;FALSE;;;;S;null;F;beth13@adventure-works.com;30000;0;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;Rehstr 1346;null;1 (11) 500 555-0110;16.04.2018;0-1 Miles
11396;175;AW00011396;null;Ian;G;Lopez;FALSE;1991;4;4;M;null;M;ian27@adventure-works.com;10000;2;2;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;0;1;Zur Lindung 6;null;1 (11) 500 555-0182;28.03.2020;0-1 Miles
11397;197;AW00011397;null;Latoya;R;Shan;FALSE;1990;12;2;S;null;F;latoya9@adventure-works.com;20000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;0;1;Attaché de Presse;null;1 (11) 500 555-0122;08.12.2019;0-1 Miles
11398;261;AW00011398;null;Colin;N;Nath;FALSE;1991;3;9;S;null;M;colin41@adventure-works.com;30000;0;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;8900 Escobar;null;1 (11) 500 555-0115;03.12.2017;0-1 Miles
11399;202;AW00011399;null;Brenda;F;Mehta;FALSE;1991;2;1;S;null;F;brenda17@adventure-works.com;30000;1;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;11, avenue du Port;null;1 (11) 500 555-0155;14.09.2019;0-1 Miles
11400;251;AW00011400;null;Franklin;null;Raji;FALSE;1996;4;15;S;null;M;franklin38@adventure-works.com;40000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Clerical;Administrativo;Employé;1;0;3477 Mt. Washington Way;null;1 (11) 500 555-0180;15.12.2017;0-1 Miles
11401;204;AW00011401;null;Linda;null;Navarro;FALSE;1991;2;23;M;null;F;linda25@adventure-works.com;40000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Clerical;Administrativo;Employé;1;0;6, route de Marseille;null;1 (11) 500 555-0189;31.03.2019;0-1 Miles
11402;183;AW00011402;null;Kelli;R;Cai;FALSE;1991;5;20;M;null;F;kelli21@adventure-works.com;40000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Clerical;Administrativo;Employé;1;0;1216, place de la Concorde;null;1 (11) 500 555-0145;10.04.2019;0-1 Miles
11403;179;AW00011403;null;Nancy;null;Schmidt;FALSE;1996;1;6;S;null;F;nancy13@adventure-works.com;40000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Clerical;Administrativo;Employé;1;0;340, boulevard d´Albi;null;1 (11) 500 555-0150;31.03.2019;0-1 Miles
11404;133;AW00011404;null;Megan;E;Taylor;FALSE;1973;6;30;S;null;F;megan12@adventure-works.com;10000;3;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;0;2;Berliner Platz 43;null;1 (11) 500 555-0178;14.07.2019;0-1 Miles
11405;143;AW00011405;null;Bonnie;null;Goel;FALSE;1973;8;16;S;null;F;bonnie25@adventure-works.com;10000;3;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;0;2;Carlsplatz 89;null;1 (11) 500 555-0143;01.09.2019;0-1 Miles
11406;199;AW00011406;null;Latoya;L;Xu;FALSE;1973;12;31;M;null;F;latoya4@adventure-works.com;20000;2;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;1;1;101, rue de Terre Neuve;null;1 (11) 500 555-0141;07.04.2019;2-5 Miles
11407;170;AW00011407;null;Mario;null;She;FALSE;1973;9;30;M;null;M;mario0@adventure-works.com;20000;2;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;1;1;Conesweg 720;null;1 (11) 500 555-0156;24.11.2019;0-1 Miles
11408;257;AW00011408;null;Darren;M;Gill;FALSE;1980;5;10;M;null;M;darren36@adventure-works.com;10000;2;1;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;0;2;8132 Twincreek Ct;null;1 (11) 500 555-0166;06.08.2019;0-1 Miles
11409;208;AW00011409;null;Jacqueline;H;Hayes;FALSE;1995;3;2;S;null;F;jacqueline23@adventure-works.com;10000;2;2;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;1;1;33, rue Georges-Clémenceau;null;1 (11) 500 555-0162;20.04.2019;0-1 Miles
11410;201;AW00011410;null;Maurice;null;Goel;FALSE;1990;2;22;M;null;M;maurice20@adventure-works.com;20000;1;1;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;1;0;15, avenue de la Gare;null;1 (11) 500 555-0179;16.04.2019;2-5 Miles
11411;121;AW00011411;null;Devin;A;Ross;FALSE;1975;8;12;M;null;M;devin69@adventure-works.com;80000;3;2;Partial College;Estudios universitarios (en curso);Baccalauréat;Professional;Profesional;Cadre;0;1;Postenweg 2428;null;1 (11) 500 555-0172;05.01.2020;2-5 Miles
11412;121;AW00011412;null;Sydney;S;Bryant;FALSE;1975;10;7;S;null;F;sydney40@adventure-works.com;80000;4;2;Partial College;Estudios universitarios (en curso);Baccalauréat;Professional;Profesional;Cadre;1;1;Postfach 99 92 92;null;1 (11) 500 555-0156;07.04.2018;10+ Miles
11413;238;AW00011413;null;Megan;L;Stewart;FALSE;1975;10;13;M;null;F;megan27@adventure-works.com;80000;4;2;Partial College;Estudios universitarios (en curso);Baccalauréat;Professional;Profesional;Cadre;0;1;8192 Seagull Court;null;1 (11) 500 555-0116;10.01.2018;2-5 Miles
11414;241;AW00011414;null;Ian;null;Richardson;FALSE;1975;9;15;S;null;M;ian76@adventure-works.com;80000;4;2;Partial College;Estudios universitarios (en curso);Baccalauréat;Professional;Profesional;Cadre;1;1;726 W. Buchanan Rd.;null;1 (11) 500 555-0119;13.01.2018;10+ Miles
11415;127;AW00011415;null;Randy;H;She;FALSE;1965;12;;S;null;M;randy25@adventure-works.com;90000;5;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Professional;Profesional;Cadre;0;2;Roßstr 5538;null;1 (11) 500 555-0141;17.01.2020;10+ Miles
11416;185;AW00011416;null;Katrina;null;Becker;FALSE;1966;9;16;M;null;F;katrina19@adventure-works.com;60000;3;1;Partial High School;Educación secundaria (en curso);Niveau bac;Skilled Manual;Obrero especializado;Technicien;1;4;8205, rue Malar;null;1 (11) 500 555-0153;10.04.2019;2-5 Miles
11417;222;AW00011417;null;Lacey;C;Zheng;FALSE;1966;8;26;M;null;F;lacey32@adventure-works.com;70000;5;1;High School;Educación secundaria;Bac + 2;Professional;Profesional;Cadre;1;2;4, rue de Linois;null;1 (11) 500 555-0174;07.04.2019;10+ Miles
11418;160;AW00011418;null;Rafael;J;Hu;FALSE;1966;8;9;S;null;M;rafael20@adventure-works.com;90000;5;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Professional;Profesional;Cadre;0;2;Zeiter Weg 7765;null;1 (11) 500 555-0159;19.05.2020;10+ Miles
11419;273;AW00011419;null;Kyle;D;Scott;FALSE;1966;8;18;M;null;M;kyle43@adventure-works.com;150000;3;4;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;4;9381 Alpine Rd.;null;1 (11) 500 555-0178;13.08.2019;0-1 Miles
11420;189;AW00011420;null;Jordan;C;Turner;FALSE;1968;1;9;M;null;M;jordan59@adventure-works.com;100000;2;3;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;1;4;100, rue Maillard;null;1 (11) 500 555-0176;04.04.2019;10+ Miles
11421;172;AW00011421;null;Amy;C;Sun;FALSE;1968;1;16;M;null;F;amy19@adventure-works.com;110000;3;4;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;1;4;Am Karlshof 2500;null;1 (11) 500 555-0111;05.04.2018;5-10 Miles
11422;268;AW00011422;null;Dustin;F;Deng;FALSE;1968;;;M;null;M;dustin1@adventure-works.com;170000;4;4;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;1;3;8185 Sol Street;null;1 (11) 500 555-0168;22.01.2018;5-10 Miles
11423;147;AW00011423;null;Jasmine;null;Stewart;FALSE;1976;;;M;null;F;jasmine22@adventure-works.com;80000;4;2;Partial College;Estudios universitarios (en curso);Baccalauréat;Professional;Profesional;Cadre;0;1;Heidestieg Straße 8224;null;1 (11) 500 555-0165;12.05.2018;2-5 Miles
11424;164;AW00011424;null;Pamela;S;Garcia;FALSE;1980;12;3;M;null;F;pamela18@adventure-works.com;80000;4;2;Partial College;Estudios universitarios (en curso);Baccalauréat;Professional;Profesional;Cadre;1;2;Postfach 11 09 99;null;1 (11) 500 555-0182;22.09.2019;10+ Miles
11425;184;AW00011425;null;Ariana;D;Gray;FALSE;1981;8;;M;null;F;ariana5@adventure-works.com;90000;4;2;High School;Educación secundaria;Bac + 2;Professional;Profesional;Cadre;1;2;3675 Palms Dr;null;1 (11) 500 555-0191;25.04.2019;10+ Miles
11426;156;AW00011426;null;Kristopher;null;Mehta;FALSE;1975;4;1;M;null;M;kristopher12@adventure-works.com;110000;3;4;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;1;4;Herzogstr 328;Einkaufsabteilung;1 (11) 500 555-0181;10.09.2019;10+ Miles
11427;168;AW00011427;null;Desiree;S;Dominguez;FALSE;1975;6;17;M;null;F;desiree9@adventure-works.com;110000;2;5;Partial College;Estudios universitarios (en curso);Baccalauréat;Professional;Profesional;Cadre;1;2;Holzstr 4222;null;1 (11) 500 555-0133;22.05.2018;10+ Miles
11428;173;AW00011428;null;Deanna;null;Perez;FALSE;1975;2;19;S;null;F;deanna24@adventure-works.com;120000;2;5;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;1;2;Marienplatz 56;null;1 (11) 500 555-0191;07.05.2018;10+ Miles
11429;218;AW00011429;null;Marco;null;Lopez;FALSE;1974;1;13;M;null;M;marco17@adventure-works.com;80000;4;1;Partial College;Estudios universitarios (en curso);Baccalauréat;Professional;Profesional;Cadre;1;2;313, rue de l'Espace De Schengen;null;1 (11) 500 555-0186;17.05.2019;10+ Miles
